Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
2.30594261375424E-02,0.02337466582887,0.446888706623918,0.391605736356557,0.264448182139824,0.236279570012671,0.136670252896602,0.143184040140923,1.49258708884038,1.563724695849,-0.198952543279388,-0.198952543279388,0.386077932545094,0.386077932545094,8.15640951730432E-02,8.26791376737713E-02,17.0589184438788,17.0614324395602,4.91381848318616,4.91381848318616,4.56725342922861E-02,4.56725342922861E-02,0.346253148790242,0.350986689646582,0.972562038336673,0.972562038336673,BBB+,4T24,BBB-,AA+
0.015285222942979,1.55191360242496E-02,0.374307733448139,0.391854745298247,0.223451273267755,0.235507247102402,0.108388993100535,0.113342194896844,1.46781572185489,1.53489252792319,-0.353114772343713,-0.353114772343713,0.436776365427044,0.436776365427044,7.06356866097407E-02,7.17166398391561E-02,13.7839918356403,13.7851365771787,4.00937161991134,4.00937161991134,4.19628213064016E-02,4.19628213064016E-02,0.330469066003575,0.335526305782273,0.98215546111019,0.98215546111019,BBB+,1T25,BB,AA+
0.015991473339955,1.61559712767126E-02,0.383105074851487,0.392090983016695,0.227424440986076,0.234441429401146,0.108496927791837,0.1128706614203,1.43898988572877,1.49699851862116,-0.428294578945116,-0.428294578945116,0.277487487369679,0.277487487369679,5.56117874559237E-02,0.056183843832558,14.4504737438243,14.2658756436381,8.23057562735615,8.23057562735615,4.02520622225844E-02,4.02520622225844E-02,0.331529793828061,0.334940109181688,1.02112022730958,1.02112022730958,BBB+,2T25,BB,AA+
1.50907701312372E-02,1.52876342872104E-02,0.363659186307562,0.392172080773946,0.217025281315995,0.233191491432586,0.104400736031941,0.108447511320079,1.41740695551702,1.47234840189789,-0.542520540618845,-0.542520540618845,0.335321277906613,0.335321277906613,4.55015940704436E-02,0.0460951776208,14.2010803340173,14.0802521742507,8.08919884951019,8.08919884951019,3.96915931389419E-02,3.96915931389419E-02,0.339389711783503,0.343817164363801,1.03139263201557,1.03139263201557,BBB+,3T25,A,AA+
2.26657609667026E-02,2.31303242123382E-02,0.447156281702223,0.392720685763661,0.259683751110397,0.232225270688374,0.124535469081506,0.129922892300379,1.39877468774215,1.45928589219092,-0.538606754586491,-0.538606754586491,0.389300152173997,0.389300152173997,3.84781090253267E-02,3.92667662092167E-02,17.9655864858933,17.8901021715985,10.2343805652658,10.2343805652658,3.54293927616025E-02,3.54293927616025E-02,0.342847131614575,0.349874214290232,1.06883607873239,1.06883607873239,BBB+,4T25,A,AA+
1.49418404518402E-02,1.53515955093038E-02,0.375868406878099,0.392952112887803,0.220207529612236,0.231342399901778,9.94135911205098E-02,0.103554191623672,1.3919408746478,1.44991555417579,-0.768325707177678,-0.768325707177678,0.389300152173997,0.389300152173997,3.77060126791606E-02,3.87400371985543E-02,14.5773042431415,14.5791191787232,8.30488168338755,8.30488168338755,3.98326549764194E-02,3.98326549764194E-02,0.324334247093659,0.333228572962258,1.11418553501436,1.11418553501436,BBB+,1T26,A,AA+
1.55797686255391E-02,1.58490279648574E-02,0.384144812092273,0.393127292068261,0.225835384760101,0.230914239560147,0.100411872787884,0.104135846137325,1.36654728622944,1.41722840125475,-0.832263700101357,-0.832263700101357,0,0,2.29490842385407E-02,2.33457047152979E-02,15.087027904328,15.0198398417919,8.30488168338755,8.30488168338755,3.80327459293657E-02,3.80327459293657E-02,0.325363186906474,0.330986317701966,1.15980525586217,1.15980525586217,BBB+,2T26,A,AA+
1.45504973303275E-02,1.48711154652459E-02,0.364936464388525,0.393204902215397,0.215451529694122,0.230396108509616,9.66853722460258E-02,0.100148928436921,1.36073269122224,1.40947816354502,-0.95273455975255,-0.95273455975255,0,0,2.24900682425581E-02,2.29856336909697E-02,14.8230247669045,14.7795043352575,8.30488168338755,8.30488168338755,0.037773524424711,0.037773524424711,0.329790676087697,0.337057566633103,1.20694842888147,1.20694842888147,BBB+,3T26,A,AA+
2.18240136425792E-02,2.24566500506631E-02,0.449138357123841,0.394173195493966,0.260110887774196,0.230753092494706,0.116521151887145,0.121210751442177,1.35283193945889,1.40727905020719,-0.861840709576246,-0.861840709576246,0.985303449160842,0.985303449160842,2.19624454881218E-02,2.25990947706001E-02,18.7559941583964,18.7294972298429,6.87277040984769,6.87277040984769,3.79669263526172E-02,3.79669263526172E-02,0.331132943595964,0.340731854202677,1.1648960206562,1.1648960206562,BBB+,4T26,A,AA+
1.43577326019141E-02,1.48151749224777E-02,0.377319713458368,0.394382036640936,0.220673300335988,0.230781138675092,9.33193294627921E-02,9.69503780898486E-02,1.34747726804493,1.39990751494329,-1.16589984408305,-1.16589984408305,0.985303449160842,0.985303449160842,2.15353046406505E-02,2.22214268858544E-02,15.2287178993487,15.2304923521088,5.58070216097375,5.58070216097375,3.86485923679332E-02,3.86485923679332E-02,0.313834274405071,0.323833142801402,1.20820683386443,1.20820683386443,BBB+,1T27,A,AA+
1.47264993071521E-02,1.51535855820959E-02,0.385214459359594,0.394563216553079,0.226424881077283,0.230886755570907,0.094398396911012,9.76896505762688E-02,1.34323559774639,1.39006826894687,-1.22093827148021,-1.22093827148021,1,1,2.11627079859829E-02,0.021776452089924,15.6455316563277,15.6473563575499,5.64962496178268,5.64962496178268,3.73411197996787E-02,3.73411197996787E-02,0.310376104508885,0.319377386588318,1.24191742560706,1.24191742560706,BBB+,2T27,A,AA+
1.37406832726498E-02,1.41309280354929E-02,0.366130268155626,0.394622244497265,0.217777865461171,0.231351854315286,9.16756339713581E-02,9.47782526005756E-02,1.33822637035534,1.38351655147448,-1.34998871204389,-1.34998871204389,1,1,2.07550821836616E-02,2.13445406526356E-02,15.3659234848042,15.3677172285902,5.54909011804585,5.54909011804585,3.69478558721517E-02,3.69478558721517E-02,0.314565146511272,0.32349901090238,1.28501677741596,1.28501677741596,BBB+,3T27,A,AA+
2.11831992301761E-02,0.021448092174293,0.450143500162189,0.395334692379211,0.203304721198881,0.216837580802651,8.60501089308365E-02,8.89151380335976E-02,1.30673518205981,1.35024278911249,-1.14619969727408,-1.14619969727408,1,1,3.056589720219E-04,3.09481194723715E-04,224.3318022449,25.1596253154497,477.012996370143,477.012996370143,3.52465544028464E-02,3.52465544028464E-02,0.323904048506866,0.327954423338736,1.35267027805337,1.35267027805337,BBB+,4T27,A,AA+
1.40014017302304E-02,1.42071497346852E-02,0.378691349418328,0.395529805465336,0.158561207152847,0.201392240712144,6.38836711511081E-02,6.57293236331528E-02,1.30455547613276,1.34224517068388,-1.47189515910895,-1.47189515910895,1,1,3.01279869048256E-04,3.05707120907278E-04,182.400999287951,29.0793500402173,388.191159148695,388.191159148695,3.75337038751455E-02,3.75337038751455E-02,0.30883774285748,0.313376056271919,1.37757324492955,1.37757324492955,BBB+,1T28,A,AA+
1.43992637479549E-02,1.46276872953909E-02,0.386173222565621,0.395685257696933,0.163721456642982,0.186001545279031,6.54728830733468E-02,6.70241713459759E-02,1.30278949442526,1.33365726699826,-1.48120234328258,-1.48120234328258,1,1,0,0,187.191109762574,51.4632408676565,388.191159148695,388.191159148695,3.59941818855114E-02,3.59941818855114E-02,0.306959880836489,0.311829356535285,1.39462659169158,1.39462659169158,BBB+,2T28,A,AA+
0.013488122850774,1.37657091866315E-02,0.367264164985076,0.395735956237525,0.156408817417736,0.170626173003319,6.35639374378287E-02,6.50194212213385E-02,1.30070479190505,1.33048826360397,-1.57345392357622,-1.57345392357622,1,1,0,0,183.676032211971,183.806489116764,388.191159148695,388.191159148695,3.58623293964244E-02,3.58623293964244E-02,0.312443014216869,0.318873109230109,1.41949787069649,1.41949787069649,BBB+,3T28,A,AA+
2.04614063165772E-02,0.020949865493651,0.451524081287243,0.396531371244107,0.202758900305007,0.1707471639411,8.28613402070926E-02,8.51208193393822E-02,1.29687635623975,1.33223983282316,-1.32364348183691,-1.32364348183691,1,1,0,0,231.680085955025,231.91435322863,388.191159148695,388.191159148695,0.035128009801501,0.035128009801501,0.315118175782289,0.32264074595377,1.46119482700982,1.46119482700982,BBB+,4T28,A,AAA
