Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
0.0167,0.0199,0.147599399,0.159434069,0.0332,0.0424,0.110805655,0.153748827,4.28540717,4.52514316,4.532601344,4.357189329,0,0.0195,0.771300343,0.78015525,16.12953532,17.68325575,5.328691804,6.438993715,0.045500813,0.041709373,0.779557907,0.798375857,0.72137029,0.692415337,BBB+,1T26,BB,A+
0.0121,0.02,0.124918674,0.159144052,0.0174,0.0424,0.0626,0.153655045,4.636251844,4.47908083,5.318838421,4.336121195,0,0.00654,0.791170556,0.780275835,13.62694058,17.69440891,5.328691804,6.807258812,0.0379,0.0421,0.774115923,0.801858129,0.710551034,0.707092106,BBB+,2T26,BB,A+
0.0229,0.02,0.167978395,0.158877897,0.0506,0.0426,0.188358964,0.153189538,4.476552143,4.441733254,4.004943837,4.31929894,0,0,0.785525068,0.780616183,19.11020672,17.78197314,5.328691804,5.328691804,0.041,0.0409,0.830799275,0.804446554,0.732693552,0.719766281,BBB+,3T26,BB,A+
0.0289,0.0201,0.195303538,0.158950002,0.0704,0.0429,0.251039197,0.153197842,4.269119639,4.416832699,3.347301147,4.300921187,0,0,0.776270918,0.781066721,22.7437748,17.90261435,5.328691804,5.328691804,0.0489,0.0433,0.835410224,0.804970832,0.771745801,0.734090169,BBB+,4T26,BB,A+
0.0167,0.0201,0.146595542,0.158699037,0.033747966,0.0431,0.110495521,0.153120308,4.200350312,4.395568485,4.461800453,4.283220964,0,0,0.774696111,0.781915663,16.12370736,17.90115736,5.328691804,5.328691804,0.0406,0.0421,0.779491811,0.804954308,0.780789304,0.748944923,BBB+,1T27,BB,A+
0.0122,0.0202,0.123941501,0.158454744,0.0178,0.0431,0.0626,0.153126692,4.479158355,4.356295113,5.256665918,4.267677839,0,0,0.791855591,0.782086922,13.54129578,17.87974616,5.328691804,5.328691804,0.0394,0.0425,0.7851246,0.807706478,0.703132085,0.747090186,BBB+,2T27,BB,A+
0.0231,0.0202,0.167085777,0.158231589,0.051291953,0.0433,0.18699221,0.152785004,4.337369057,4.321499341,3.96859993,4.258591862,0,0,0.786426429,0.782312262,19.68195802,18.02268399,5.328691804,5.328691804,0.0421,0.0427,0.840519717,0.810136588,0.72619684,0.745466008,BBB+,3T27,BB,A+
0.0287,0.0202,0.1925219,0.15753618,0.0695,0.0431,0.24350104,0.150900464,4.153142252,4.292504994,3.350123413,4.259297428,0,0,0.780014353,0.783248121,23.1261398,18.11827524,5.328691804,5.328691804,0.0325,0.0386,0.843255626,0.812097939,0.764048863,0.743541773,BBB+,4T27,BB,A+
0.0166,0.0201,0.144946951,0.157124032,0.0335,0.043,0.107946796,0.150263283,4.081022221,4.262672971,4.442910923,4.254575046,0,0,0.778988706,0.78432127,16.39950099,18.18722365,5.328691804,5.328691804,0.0359,0.0375,0.78859691,0.814374213,0.771485277,0.741215766,BBB+,1T28,BB,A+
0.0123,0.0202,0.123138579,0.156923301,0.0183,0.0432,0.0633,0.150428965,4.339847472,4.227845251,5.2235282,4.246290617,0,0,0.79605295,0.785370609,13.88382344,18.27285556,5.328691804,5.328691804,0.0408,0.0378,0.795282245,0.816913624,0.69559555,0.739331633,BBB+,2T28,BB,A+
0.0234,0.0202,0.166356987,0.156741104,0.0519,0.0433,0.185825958,0.150137402,4.198872074,4.193221005,3.934726672,4.237822302,0,0,0.790016081,0.786268023,20.25172727,18.41529788,5.328691804,5.328691804,0.0431,0.0381,0.852416478,0.819887815,0.719719183,0.737712218,BBB+,3T28,BB,A+
0.029,0.0203,0.191514727,0.156489311,0.0701,0.0435,0.241016132,0.149516175,4.019625161,4.159841732,3.311165906,4.228082925,0,0,0.78181868,0.786719104,23.8252883,18.590085,5.328691804,5.328691804,0.0419,0.0404,0.855737105,0.823008184,0.759459567,0.736564894,BBB+,4T28,BBB,A+
